44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:40:01.0 (166392377)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (166416804)|VARIABLE_ASSIGNMENT|[73]|this.Qty_on_Hand__c|-4|0x22c89e03
14:40:01.0 (166423253)|STATEMENT_EXECUTE|[74]
14:40:01.0 (166455639)|VARIABLE_ASSIGNMENT|[74]|this.Id|"a0A0I00000lqmawUAA"|0x22c89e03
14:40:01.0 (166461911)|STATEMENT_EXECUTE|[75]
14:40:01.0 (166469810)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (166475848)|STATEMENT_EXECUTE|[76]
14:40:01.0 (166571912)|HEAP_ALLOCATE|[76]|Bytes:938
14:40:01.0 (166586064)|HEAP_ALLOCATE|[76]|Bytes:962
14:40:01.0 (166595220)|USER_DEBUG|[76]|DEBUG|value of posProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-4, Id=a0A0I00000lqmawUAA}, ...)
14:40:01.0 (166637017)|STATEMENT_EXECUTE|[79]
14:40:01.0 (166639213)|STATEMENT_EXECUTE|[80]
14:40:01.0 (166671837)|VARIABLE_ASSIGNMENT|[80]|this.POS_Inventory__c|"a0A0I00000lqmarUAA"|0x66a1c53a
14:40:01.0 (166679084)|STATEMENT_EXECUTE|[83]
14:40:01.0 (166691037)|HEAP_ALLOCATE|[83]|Bytes:4
14:40:01.0 (166702985)|VARIABLE_SCOPE_BEGIN|[83]|posInvTr1|POS_Inventory_Transaction__c|true|false
14:40:01.0 (166715597)|VARIABLE_ASSIGNMENT|[83]|posInvTr1|{}|0x1f909026
14:40:01.0 (166720994)|STATEMENT_EXECUTE|[84]
14:40:01.0 (166743581)|VARIABLE_ASSIGNMENT|[84]|this.POS_Order_Product__c|"a080I00002mEG1vQAG"|0x1f909026
14:40:01.0 (166749906)|STATEMENT_EXECUTE|[85]
14:40:01.0 (166782166)|VARIABLE_ASSIGNMENT|[85]|this.POS_Inventory__c|"a0A0I00000lqmarUAA"|0x1f909026
14:40:01.0 (166788783)|STATEMENT_EXECUTE|[86]
14:40:01.0 (166805392)|VARIABLE_ASSIGNMENT|[86]|this.POS_Product__c|"a0528000002DQVYAA4"|0x1f909026
14:40:01.0 (166811031)|STATEMENT_EXECUTE|[87]
14:40:01.0 (166829260)|VARIABLE_ASSIGNMENT|[87]|this.Qty_Sold__c|4|0x1f909026
14:40:01.0 (166835936)|STATEMENT_EXECUTE|[88]
14:40:01.0 (166845130)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (166851678)|STATEMENT_EXECUTE|[90]
14:40:01.0 (166867503)|VARIABLE_ASSIGNMENT|[90]|this.updated__c|true|0x66a1c53a
14:40:01.0 (166874006)|STATEMENT_EXECUTE|[92]
14:40:01.0 (166896809)|HEAP_ALLOCATE|[92]|Bytes:18
14:40:01.0 (166958611)|HEAP_ALLOCATE|[92]|Bytes:218
14:40:01.0 (166972240)|HEAP_ALLOCATE|[92]|Bytes:239
14:40:01.0 (166979688)|USER_DEBUG|[92]|DEBUG|a080I00002mEG1vQAG===POS_Inventory__c:{Id=a0A0I00000lqmarUAA, Name=POS 102 - VadaPav, POS_Location__c=a030I000010qcn8QAA, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010qcn8QAA, Qty_Available__c=0}
14:40:01.0 (166988353)|STATEMENT_EXECUTE|[93]
14:40:01.0 (166996237)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (167005744)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (167022914)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (167032514)|VARIABLE_ASSIGNMENT|[48]|posOrdPrd|null|
14:40:01.0 (167047416)|STATEMENT_EXECUTE|[97]
14:40:01.0 (167051679)|HEAP_ALLOCATE|[97]|Bytes:12
14:40:01.0 (167289945)|HEAP_ALLOCATE|[97]|Bytes:1904
14:40:01.0 (167308330)|HEAP_ALLOCATE|[97]|Bytes:1916
14:40:01.0 (167319189)|USER_DEBUG|[97]|DEBUG|value of Map{a030I000010pkSbQAI=POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, Name=POS Location 100 - VadaPav, POS_Location__c=a030I000010pkSbQAI, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010pkSbQAI, Qty_Available__c=0}, a030I000010qcmyQAA=POS_Inventory__c:{Id=a0A0I00000lqmawUAA, Name=POS 101 - VadaPav, POS_Location__c=a030I000010qcmyQAA, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=50, POS__c=a0528000002DQVYAA4a030I000010qcmyQAA, Qty_Available__c=45}, a030I000010qcn8QAA=POS_Inventory__c:{Id=a0A0I00000lqmarUAA, Name=POS 102 - VadaPav, POS_Location__c=a030I000010qcn8QAA, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010qcn8QAA, Qty_Available__c=0}, a0328000000GP8pAAG=POS_Inventory__c:{Id=a0A28000002RSxTEAW, Name=POS Central Warehouse - VadaPav, POS_Location__c=a0328000000GP8pAAG, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=10, POS__c=a0528000002DQVYAA4a0328000000GP8pAAG, Qty_Available__c=10}, a0328000000GP8zAAG=POS_Inventory__c:{Id=a0A28000002RTrwEAG, Name=POS Location 2 - VadaPav, POS_Location__c=a0328000000GP8zAAG, POS_Product__c=a0528000002DQVYAA4, Qty_Available__c=0}, a0328000000GR7kAAG=POS_Inventory__c:{Id=a0A28000002RTsVEAW, Name=POS Location 3 - VadaPav, POS_Location__c=a0328000000GR7kAAG, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=11, POS__c=a0528000002DQVYAA4a0328000000GR7kAAG, Qty_Available__c=11}, a0328000000GSMeAAO=POS_Inventory__c:{Id=a0A28000002TgBlEAK, Name=POS Locale 5 - VadaPav, POS_Location__c=a0328000000GSMeAAO, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=10, POS__c=a0528000002DQVYAA4a0328000000GSMeAAO, Qty_Available__c=10}, a0328000003VJ2BAAW=POS_Inventory__c:{Id=a0A28000002TpsiEAC, Name=POS Locale 6 - VadaPav, POS_Location__c=a0328000003VJ2BAAW, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a0328000003VJ2BAAW, Qty_Available__c=0}}
14:40:01.0 (167347306)|STATEMENT_EXECUTE|[98]
14:40:01.0 (167350901)|HEAP_ALLOCATE|[98]|Bytes:24
14:40:01.0 (167465314)|HEAP_ALLOCATE|[98]|Bytes:938
14:40:01.0 (167479419)|HEAP_ALLOCATE|[98]|Bytes:962
14:40:01.0 (167487556)|USER_DEBUG|[98]|DEBUG|value of POSProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-4, Id=a0A0I00000lqmawUAA}, ...)
14:40:01.0 (167504455)|STATEMENT_EXECUTE|[99]
14:40:01.0 (167507590)|HEAP_ALLOCATE|[99]|Bytes:20
14:40:01.0 (167720669)|HEAP_ALLOCATE|[99]|Bytes:2245
14:40:01.0 (167736340)|HEAP_ALLOCATE|[99]|Bytes:2265
14:40:01.0 (167744579)|USER_DEBUG|[99]|DEBUG|value of POSOrdProds(POS_Order_Products__c:{Id=a0828000004fNuAAAU, POS_Source_Location__c=a0328000000GR7kAAG, POS_Location__c=a030I000010pkSbQAI, POS_Source_Inventory__c=a0A28000002RTsVEAW, POS_Inventory__c=a0A0I00000gZCVQUA4, updated__c=true}, POS_Order_Products__c:{Id=a0828000004fNWcAAM, POS_Source_Location__c=a0328000000GR7kAAG, POS_Location__c=a030I000010pkSbQAI, POS_Source_Inventory__c=a0A28000002RTsVEAW, POS_Inventory__c=a0A0I00000gZCVQUA4, updated__c=true}, POS_Order_Products__c:{Id=a0828000004fNk5AAE, POS_Source_Location__c=a0328000000GR7kAAG, POS_Location__c=a030I000010pkSbQAI, POS_Source_Inventory__c=a0A28000002RTsVEAW, POS_Inventory__c=a0A0I00000gZCVQUA4, updated__c=true}, POS_Order_Products__c:{Id=a0828000004ey9HAAQ, POS_Source_Location__c=a0328000000GP8pAAG, POS_Location__c=a030I000010pkSbQAI, POS_Source_Inventory__c=a0A28000002RSxTEAW, POS_Inventory__c=a0A0I00000gZCVQUA4, updated__c=true}, POS_Order_Products__c:{Id=a0828000004fNysAAE, POS_Source_Location__c=a0328000000GR7kAAG, POS_Location__c=a030I000010pkSbQAI, POS_Source_Inventory__c=a0A28000002RTsVEAW, POS_Inventory__c=a0A0I00000gZCVQUA4, updated__c=true}, POS_Order_Products__c:{Id=a0828000004ey8iAAA, POS_Source_Location__c=a0328000003VJ2BAAW, POS_Location__c=a030I000010pkSbQAI, POS_Source_Inventory__c=a0A28000002TpsiEAC, POS_Inventory__c=a0A0I00000gZCVQUA4, updated__c=true}, POS_Order_Products__c:{Id=a0828000004ey9MAAQ, POS_Source_Location__c=a0328000003VJ2BAAW, POS_Location__c=a030I000010pkSbQAI, POS_Source_Inventory__c=a0A28000002TpsiEAC, POS_Inventory__c=a0A0I00000gZCVQUA4, updated__c=true}, POS_Order_Products__c:{Id=a0828000004ey8JAAQ, POS_Source_Location__c=a0328000003VJ2BAAW, POS_Location__c=a030I000010pkSbQAI, POS_Source_Inventory__c=a0A28000002TpsiEAC, POS_Inventory__c=a0A0I00000gZCVQUA4, updated__c=true}, POS_Order_Products__c:{Id=a0828000004ey5wAAA, POS_Source_Location__c=a0328000003VJ2BAAW, POS_Location__c=a030I000010pkSbQAI, POS_Source_Inventory__c=a0A28000002TpsiEAC, POS_Inventory__c=a0A0I00000gZCVQUA4, updated__c=true}, POS_Order_Products__c:{Id=a08280000054U3LAAU, POS_Source_Location__c=a0328000000GSMeAAO, POS_Location__c=a030I000010pkSbQAI, POS_Source_Inventory__c=a0A28000002TgBlEAK, POS_Inventory__c=a0A0I00000gZCVQUA4, updated__c=true}, ...)
14:40:01.0 (167776326)|STATEMENT_EXECUTE|[101]
14:40:01.0 (167866680)|DML_BEGIN|[101]|Op:Upsert|Type:POS_Order_Products__c|Rows:12
14:40:01.0 (167918962)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
14:40:01.0 (208302595)|CODE_UNIT_STARTED|[EXTERNAL]|01q0I0000019tM6|POS_Order_Products_update1 on POS_Order_Products trigger event BeforeUpdate|__sfdc_trigger/POS_Order_Products_update1
14:40:01.0 (208373833)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
14:40:01.0 (208436404)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
14:40:01.0 (208516030)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
14:40:01.0 (208527865)|VARIABLE_SCOPE_BEGIN|[7]|this|POS_Order_Products_update1|true|false
14:40:01.0 (208570799)|VARIABLE_ASSIGNMENT|[7]|this|{}|0x15a9d54
14:40:01.0 (208612300)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
14:40:01.0 (208620306)|VARIABLE_SCOPE_BEGIN|[7]|this|POS_Order_Products_update1|true|false
14:40:01.0 (208634969)|VARIABLE_ASSIGNMENT|[7]|this|{}|0x15a9d54
14:40:01.0 (208643551)|STATEMENT_EXECUTE|[7]
14:40:01.0 (208646049)|STATEMENT_EXECUTE|[11]
14:40:01.0 (208661303)|HEAP_ALLOCATE|[11]|Bytes:4
14:40:01.0 (208723378)|VARIABLE_ASSIGNMENT|[11]|this.prodIds|[]|0x15a9d54
14:40:01.0 (208786694)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (208807728)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (208818650)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
14:40:01.0 (211340898)|VARIABLE_ASSIGNMENT|[14]|pop|{"LastModifiedDate":"2019-01-30T06:53:44.000Z","IsDeleted":false,"Units__c":5,"List_Price__c":13,"POS_Inventory__c":"a0A28000002TpsiEAC","POS_Orders__c":"a040I00002AYf54QAD","POS_Source_Location__c":"a030I000010pkSbQAI","updated__c":true,"POS_Products__c":"a0528000002DQVYAA4","Name":"POP-0169","SystemModstamp":"2019-01-30T06:53:44.000Z","CreatedById":"00528000000NfXxAAK","Sub_Amount__c":65,"Destination_POS_Id__c":"a0328000003VJ2B","CreatedDate":"2019-01-30T06:53:44.000Z","Id":"a080I00002mDx2fQAC","POS_Location__c":"a0328000003VJ2BAAW","LastModifiedById":"00528000000NfXxAAK","Source_POS_Id__c":"a030I000010pkSb","POS_Source_Inventory__c":"a0A0I00000gZCVQUA4"}|0x32b4b8ed
14:40:01.0 (211361827)|STATEMENT_EXECUTE|[15]
14:40:01.0 (211377696)|STATEMENT_EXECUTE|[17]
14:40:01.0 (211396645)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (211417506)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (211427178)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
14:40:01.0 (211781726)|VARIABLE_ASSIGNMENT|[14]|pop|{"LastModifiedDate":"2019-02-05T09:10:01.000Z","IsDeleted":false,"Units__c":4,"List_Price__c":15,"POS_Inventory__c":"a0A0I00000lqmarUAA","POS_Orders__c":"a040I00002CBHdkQAH","POS_Source_Location__c":"a030I000010qcmyQAA","updated__c":true,"POS_Products__c":"a0528000002DQVYAA4","Name":"POP-0182","SystemModstamp":"2019-02-05T09:10:01.000Z","CreatedById":"00528000000NfXxAAK","Sub_Amount__c":60,"Destination_POS_Id__c":"a030I000010qcn8","CreatedDate":"2019-02-05T09:10:01.000Z","Id":"a080I00002mEG1vQAG","POS_Location__c":"a030I000010qcn8QAA","LastModifiedById":"00528000000NfXxAAK","Source_POS_Id__c":"a030I000010qcmy","POS_Source_Inventory__c":"a0A0I00000lqmawUAA"}|0x4d1fbb5d
14:40:01.0 (211797236)|STATEMENT_EXECUTE|[15]
14:40:01.0 (211806888)|STATEMENT_EXECUTE|[17]
14:40:01.0 (211819851)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (211834259)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (211841513)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
14:40:01.0 (212153165)|VARIABLE_ASSIGNMENT|[14]|pop|{"Price_Book__c":"a0628000000oHhpAAE","LastModifiedDate":"2019-01-30T06:53:44.000Z","IsDeleted":false,"Units__c":10,"List_Price__c":20,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Orders__c":"a0428000007DD2CAAW","POS_Source_Location__c":"a0328000003VJ2BAAW","updated__c":true,"POS_Products__c":"a0528000002DQVYAA4","Name":"POP-0040","SystemModstamp":"2019-01-30T06:53:44.000Z","CreatedById":"00528000000NfXxAAK","Sub_Amount__c":200,"Destination_POS_Id__c":"a030I000010pkSb","CreatedDate":"2015-10-17T19:12:25.000Z","Id":"a0828000004ey5wAAA","POS_Location__c":"a030I000010pkSbQAI","LastModifiedById":"00528000000NfXxAAK","Source_POS_Id__c":"a0328000003VJ2B","POS_Source_Inventory__c":"a0A28000002TpsiEAC"}|0x7e913fc5
14:40:01.0 (212170421)|STATEMENT_EXECUTE|[15]
14:40:01.0 (212179474)|STATEMENT_EXECUTE|[17]
14:40:01.0 (212191512)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (212205588)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (212212863)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
14:40:01.0 (212512404)|VARIABLE_ASSIGNMENT|[14]|pop|{"Price_Book__c":"a0628000000oHhpAAE","LastModifiedDate":"2019-01-30T06:53:44.000Z","IsDeleted":false,"Units__c":10,"List_Price__c":20,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Orders__c":"a0428000007DD7RAAW","POS_Source_Location__c":"a0328000003VJ2BAAW","updated__c":true,"POS_Products__c":"a0528000002DQVYAA4","Name":"POP-0041","SystemModstamp":"2019-01-30T06:53:44.000Z","CreatedById":"00528000000NfXxAAK","Sub_Amount__c":200,"Destination_POS_Id__c":"a030I000010pkSb","CreatedDate":"2015-10-17T20:21:56.000Z","Id":"a0828000004ey8JAAQ","POS_Location__c":"a030I000010pkSbQAI","LastModifiedById":"00528000000NfXxAAK","Source_POS_Id__c":"a0328000003VJ2B","POS_Source_Inventory__c":"a0A28000002TpsiEAC"}|0x5ba930bc
14:40:01.0 (212528547)|STATEMENT_EXECUTE|[15]
14:40:01.0 (212537271)|STATEMENT_EXECUTE|[17]
14:40:01.0 (212549005)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (212562768)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (212569673)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
14:40:01.0 (212879611)|VARIABLE_ASSIGNMENT|[14]|pop|{"Price_Book__c":"a0628000000oHhpAAE","LastModifiedDate":"2019-01-30T06:53:44.000Z","IsDeleted":false,"Units__c":5,"List_Price__c":20,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Orders__c":"a0428000007DD8UAAW","POS_Source_Location__c":"a0328000003VJ2BAAW","updated__c":true,"POS_Products__c":"a0528000002DQVYAA4","Name":"POP-0042","SystemModstamp":"2019-01-30T06:53:44.000Z","CreatedById":"00528000000NfXxAAK","Sub_Amount__c":100,"Destination_POS_Id__c":"a030I000010pkSb","CreatedDate":"2015-10-17T20:32:31.000Z","Id":"a0828000004ey8iAAA","POS_Location__c":"a030I000010pkSbQAI","LastModifiedById":"00528000000NfXxAAK","Source_POS_Id__c":"a0328000003VJ2B","POS_Source_Inventory__c":"a0A28000002TpsiEAC"}|0x4ccd88f4
14:40:01.0 (212902855)|STATEMENT_EXECUTE|[15]
14:40:01.0 (212911665)|STATEMENT_EXECUTE|[17]
14:40:01.0 (212923998)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (212938121)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (212945791)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
14:40:01.0 (213239106)|VARIABLE_ASSIGNMENT|[14]|pop|{"Price_Book__c":"a0628000000oHhpAAE","LastModifiedDate":"2019-01-30T06:53:44.000Z","IsDeleted":false,"Units__c":5,"List_Price__c":20,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Orders__c":"a0428000007DDCqAAO","POS_Source_Location__c":"a0328000000GP8pAAG","updated__c":true,"POS_Products__c":"a0528000002DQVYAA4","Name":"POP-0043","SystemModstamp":"2019-01-30T06:53:44.000Z","CreatedById":"00528000000NfXxAAK","Sub_Amount__c":100,"Destination_POS_Id__c":"a030I000010pkSb","CreatedDate":"2015-10-17T20:51:40.000Z","Id":"a0828000004ey9HAAQ","POS_Location__c":"a030I000010pkSbQAI","LastModifiedById":"00528000000NfXxAAK","Source_POS_Id__c":"a0328000000GP8p","POS_Source_Inventory__c":"a0A28000002RSxTEAW"}|0x7c380763
14:40:01.0 (213254956)|STATEMENT_EXECUTE|[15]
14:40:01.0 (213263201)|STATEMENT_EXECUTE|[17]
14:40:01.0 (213274491)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (213288077)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (213294676)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
14:40:01.0 (213581112)|VARIABLE_ASSIGNMENT|[14]|pop|{"Price_Book__c":"a0628000000oHhpAAE","LastModifiedDate":"2019-01-30T06:53:44.000Z","IsDeleted":false,"Units__c":6,"List_Price__c":20,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Orders__c":"a0428000007DDCvAAO","POS_Source_Location__c":"a0328000003VJ2BAAW","updated__c":true,"POS_Products__c":"a0528000002DQVYAA4","Name":"POP-0044","SystemModstamp":"2019-01-30T06:53:44.000Z","CreatedById":"00528000000NfXxAAK","Sub_Amount__c":120,"Destination_POS_Id__c":"a030I000010pkSb","CreatedDate":"2015-10-17T20:59:26.000Z","Id":"a0828000004ey9MAAQ","POS_Location__c":"a030I000010pkSbQAI","LastModifiedById":"00528000000NfXxAAK","Source_POS_Id__c":"a0328000003VJ2B","POS_Source_Inventory__c":"a0A28000002TpsiEAC"}|0xba06036
14:40:01.0 (213596085)|STATEMENT_EXECUTE|[15]
14:40:01.0 (213603933)|STATEMENT_EXECUTE|[17]
14:40:01.0 (213615203)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (213628167)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (213635358)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
14:40:01.0 (213950212)|VARIABLE_ASSIGNMENT|[14]|pop|{"Price_Book__c":"a0628000000oHhpAAE","LastModifiedDate":"2019-01-30T06:53:44.000Z","IsDeleted":false,"Units__c":2,"List_Price__c":20,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Orders__c":"a0428000007DiRtAAK","POS_Source_Location__c":"a0328000000GR7kAAG","updated__c":true,"POS_Products__c":"a0528000002DQVYAA4","Name":"POP-0063","SystemModstamp":"2019-01-30T06:53:44.000Z","CreatedById":"00528000000NfXxAAK","Sub_Amount__c":40,"Destination_POS_Id__c":"a030I000010pkSb","CreatedDate":"2015-10-18T20:07:28.000Z","Id":"a0828000004fNWcAAM","POS_Location__c":"a030I000010pkSbQAI","LastModifiedById":"00528000000NfXxAAK","Source_POS_Id__c":"a0328000000GR7k","POS_Source_Inventory__c":"a0A28000002RTsVEAW"}|0x191e9d2e
14:40:01.0 (213969037)|STATEMENT_EXECUTE|[15]
14:40:01.0 (213977504)|STATEMENT_EXECUTE|[17]
14:40:01.0 (213989765)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (214006608)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (214014864)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
14:40:01.0 (214308700)|VARIABLE_ASSIGNMENT|[14]|pop|{"Price_Book__c":"a0628000000oHhpAAE","LastModifiedDate":"2019-01-30T06:53:44.000Z","IsDeleted":false,"Units__c":3,"List_Price__c":20,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Orders__c":"a0428000007DibtAAC","POS_Source_Location__c":"a0328000000GR7kAAG","updated__c":true,"POS_Products__c":"a0528000002DQVYAA4","Name":"POP-0064","SystemModstamp":"2019-01-30T06:53:44.000Z","CreatedById":"00528000000NfXxAAK","Sub_Amount__c":60,"Destination_POS_Id__c":"a030I000010pkSb","CreatedDate":"2015-10-18T20:19:30.000Z","Id":"a0828000004fNk5AAE","POS_Location__c":"a030I000010pkSbQAI","LastModifiedById":"00528000000NfXxAAK","Source_POS_Id__c":"a0328000000GR7k","POS_Source_Inventory__c":"a0A28000002RTsVEAW"}|0x39342cd1
14:40:01.0 (214324083)|STATEMENT_EXECUTE|[15]
14:40:01.0 (214332381)|STATEMENT_EXECUTE|[17]
14:40:01.0 (214344106)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (214356696)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (214363910)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
14:40:01.0 (214654070)|VARIABLE_ASSIGNMENT|[14]|pop|{"Price_Book__c":"a0628000000oHhpAAE","LastModifiedDate":"2019-01-30T06:53:44.000Z","IsDeleted":false,"Units__c":3,"List_Price__c":20,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Orders__c":"a0428000007DiuRAAS","POS_Source_Location__c":"a0328000000GR7kAAG","updated__c":true,"POS_Products__c":"a0528000002DQVYAA4","Name":"POP-0068","SystemModstamp":"2019-01-30T06:53:44.000Z","CreatedById":"00528000000NfXxAAK","Sub_Amount__c":60,"Destination_POS_Id__c":"a030I000010pkSb","CreatedDate":"2015-10-18T20:49:28.000Z","Id":"a0828000004fNuAAAU","POS_Location__c":"a030I000010pkSbQAI","LastModifiedById":"00528000000NfXxAAK","Source_POS_Id__c":"a0328000000GR7k","POS_Source_Inventory__c":"a0A28000002RTsVEAW"}|0x50b378b
14:40:01.0 (214670220)|STATEMENT_EXECUTE|[15]
14:40:01.0 (214678331)|STATEMENT_EXECUTE|[17]
14:40:01.0 (214689539)|HEAP_ALLOCATE|[14]|Bytes:5
14:40:01.0 (214702917)|HEAP_ALLOCATE|[14]|Bytes:4
14:40:01.0 (214709381)|VARIABLE_SCOPE_BEGIN|[14]|pop|POS_Order_Products__c|true|false
